106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,107,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,118,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,118,106,106,106,106,128,106,106,106,106,106,106,106,106,118,106,106,106,106,106,106,128,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,118,106,118,107,106,106,106,106,106,106,106,129,106,106,106,106,106,106,106,108,109,106,106,106,106,106
106,106,106,106,106,118,107,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,119,120,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,130,131,106,106,106,107,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,118,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,108,109,106,106,106,106,106,106,118,107,118,106,106,106,106,106,106,106,106,106,106
106,106,128,106,106,106,106,106,106,119,120,106,106,106,106,106,106,106,106,107,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,130,131,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,118,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,107,118,106,106,106
106,106,106,106,129,106,106,106,106,106,106,106,106,106,107,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,129,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,118,118,106,106,106,106,129,106,106,106,106,106,106,106,106,106,106,106,106,106,106,118,106,106
106,106,106,106,106,106,106,107,106,106,106,106,106,106,106,106,118,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,118,107,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
