66,66,66,66,70,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,66,67,66,66,66,66,66,73,66,66,66,66,70,66,66,66,66,66
66,66,66,66,66,66,67,66,66,66,66,66,66,70,70,82,66,66,66,96,83,76,66,66,66,66,66,66,66,66
66,66,66,82,66,66,70,66,66,66,66,67,66,70,67,66,66,66,66,66,66,84,66,66,66,66,66,66,66,66
66,66,70,70,67,70,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,85,83,83,94,66,66,66,66,66
66,66,70,66,70,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,84,66,66,66,66,66,70,66,66
66,66,67,66,66,66,66,66,66,66,66,66,66,66,80,81,66,66,66,88,66,84,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,88,66,66,66,66,66,66,91,92,66,66,74,83,83,97,76,66,66,66,66,66,66,66
66,66,66,66,66,66,74,83,76,66,66,66,74,83,97,97,83,83,98,66,66,66,84,66,66,66,66,67,70,66
70,66,66,66,66,66,84,66,96,83,75,83,98,66,66,66,66,66,66,66,66,66,95,66,66,66,82,70,66,66
66,66,66,66,66,66,84,66,66,66,84,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,70,66
66,66,66,66,66,66,84,66,66,74,98,66,66,66,66,66,67,66,70,66,66,66,66,66,66,66,66,66,66,66
66,66,70,66,66,66,84,66,66,84,66,66,66,70,66,66,66,66,66,70,67,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,96,83,83,87,66,66,66,66,66,66,67,70,82,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,96,76,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,70,66,66,66
66,66,66,82,66,66,66,66,66,66,84,66,66,66,66,66,66,66,66,66,66,66,70,82,70,67,66,66,66,66
66,66,66,66,70,82,66,66,72,83,98,66,66,66,66,66,66,66,66,66,66,66,66,67,66,66,66,66,66,66
66,66,66,70,67,66,66,66,66,66,66,66,66,66,66,66,70,66,66,66,66,66,70,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
66,66,66,66,66,66,66,66,66,66,70,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,82,70,66
