103,103,103,105,103,104,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,104,103,103,103,103,103,103,103
103,103,103,103,103,103,103,103,103,103,104,103,103,103,103,103,103,103,103,114,103,103,103,103,114,103,103,103,103,103
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,104,104,103,103,103,103,103,103,103,104,104,103,103,103,103
103,103,103,105,104,104,114,103,103,103,103,103,103,103,105,114,103,103,103,103,103,103,104,104,103,105,103,103,104,103
103,103,103,104,103,104,103,103,103,104,104,114,103,103,103,103,103,103,103,103,103,104,105,104,114,103,103,103,103,103
103,103,104,103,104,103,103,103,103,103,104,104,103,103,103,103,103,103,104,103,103,103,104,104,103,103,103,103,103,103
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
103,103,103,103,103,103,103,103,114,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,104,103,103
103,103,104,103,103,103,103,103,103,103,103,103,103,103,103,103,104,104,103,103,103,103,103,103,103,104,104,103,103,103
103,103,103,103,103,103,103,103,105,103,103,103,103,103,103,103,104,103,104,103,103,103,103,103,104,104,104,104,103,103
103,103,103,103,103,103,104,104,114,103,103,103,103,103,103,105,103,114,103,103,103,103,103,114,103,114,104,105,103,103
103,103,103,103,104,104,103,104,103,103,103,103,104,103,103,103,103,103,103,103,103,103,103,103,104,104,103,103,103,103
103,103,103,114,104,104,103,103,103,103,114,103,103,103,103,103,103,103,103,103,103,103,104,103,103,103,103,103,103,103
104,103,103,104,103,105,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,114,103
103,103,103,103,103,103,103,103,103,103,103,103,103,104,103,103,103,104,103,103,103,103,103,103,103,103,103,103,103,103
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,104,103,103,103,103,103,103,103,103,103
103,103,114,104,103,103,104,103,103,104,104,103,103,103,103,103,103,103,103,103,104,103,104,105,103,103,103,103,104,103
103,103,103,103,103,103,104,103,104,103,104,104,114,103,103,103,114,103,103,103,103,104,103,104,104,103,103,103,103,103
103,103,103,103,103,103,103,103,103,103,105,104,103,103,103,103,104,104,103,103,103,103,114,103,103,103,103,103,103,103
103,103,103,103,104,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103
