121,121,121,121,121,121,121,121,121,121,133,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
133,121,121,121,121,121,121,121,121,121,121,134,134,121,121,121,121,121,121,121,121,121,121,121,124,133,121,121,121,121
121,121,121,121,124,134,121,121,121,121,121,124,121,121,121,121,121,134,121,121,121,125,121,121,121,121,121,121,121,121
121,121,121,121,134,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,134,121,121,121
121,121,125,121,121,121,121,121,121,121,121,121,121,124,121,121,121,121,121,121,121,121,121,121,121,121,121,121,125,121
121,121,121,121,121,121,121,121,121,121,121,125,121,121,121,121,121,121,121,126,121,126,136,121,121,121,121,125,121,121
121,121,121,121,121,121,124,121,121,121,121,121,121,121,121,121,121,121,126,121,126,121,126,126,121,121,121,121,121,121
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,126,122,122,122,126,136,121,121,121,121,121
121,121,134,121,121,121,121,121,121,121,121,124,121,121,121,121,121,121,121,136,122,123,123,122,126,121,121,121,121,121
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,126,121,122,123,122,126,121,126,121,121,121,121
121,121,121,121,121,134,121,121,121,121,121,121,121,121,121,133,121,121,121,126,122,122,126,136,121,121,121,121,121,121
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,126,126,121,121,121,121,121,121,133,121
121,121,121,121,121,121,124,133,121,121,121,125,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
134,121,121,121,121,121,134,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
121,121,121,121,121,121,121,121,121,121,121,121,121,134,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
124,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,134,121,121,121,121,121,121,124,121,133,121,134,121,121
121,121,121,121,121,121,121,121,121,121,124,121,121,121,121,124,121,133,121,121,121,121,121,121,133,121,134,124,121,121
121,125,121,121,121,121,121,121,121,121,121,121,121,121,121,121,134,124,133,121,121,121,121,121,121,121,124,121,121,121
121,121,121,121,121,124,121,134,121,121,121,121,121,121,121,121,121,121,121,121,121,121,125,121,121,121,121,121,121,121
121,121,121,121,121,121,133,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
